"mark","model","mileage","transmission","registration","fuel","power","location","price"
Audi,A6,"104686",Automatic,"04/2019",Diesel,"163",BE,35950
BMW,"730","28872",Automatic,"04/2020",Diesel,"265",DE,60999
Volvo,V40,"90841",Automatic,"04/2019",Diesel,"150",BE,17990
Land-Rover,Range Rover Evoque,"75847",Manual,"11/2016",Diesel,"150",BE,19950
Mercedes-Benz,S 560,"67000",Automatic,"08/2018",Gasoline,"469",DE,61440
Mercedes-Benz,GLE 63 AMG,"8900",Automatic,"01/2023",Gasoline,"612",DE,152698
Ford,Transit,"127224",Manual,"09/2018",Diesel,"131",BE,23799
Volkswagen,Golf R,"4785",Automatic,"12/2022",Gasoline,"333",DE,58880
Mercedes-Benz,GLE 63 AMG,"21999",Automatic,"11/2020",Gasoline,"612",DE,116250
BMW,X1,"132000",Automatic,"11/2015",Diesel,"136",BE,16999
Audi,A7,"62400",Automatic,"09/2018",Gasoline,"340",DE,48990
Mercedes-Benz,GLE 63 AMG,"27681",Automatic,"12/2020",Gasoline,"571",DE,117880
Nissan,Qashqai,"65069",Manual,"08/2015",Gasoline,"116",BE,11950
BMW,"730","91120",Automatic,"01/2015",Diesel,"258",DE,28360
Maybach,,"10",Automatic,,Gasoline,"557",DE,208800
Mercedes-Benz,S 580,"10423",Automatic,"06/2021",Gasoline,"503",DE,162880
Audi,A6,"33237",Automatic,"10/2019",Gasoline,"340",DE,49920
Audi,A4,"40098",Automatic,"09/2019",Gasoline,"245",DE,32900
Volkswagen,Tiguan,"157788",Automatic,"01/2017",Diesel,"150",BE,18950
Audi,Q3,"29290",Automatic,"05/2019",Gasoline,"190",DE,32990
BMW,Z4,"55257",Automatic,"04/2019",Gasoline,"258",DE,37644
Mercedes-Benz,CLA 180,"65729",Manual,"01/2019",Diesel,"109",BE,20990
Audi,A3,"88997",Manual,"01/2017",Diesel,"110",BE,15950
Peugeot,"308","10",Automatic,,Gasoline,"131",BE,36990
JAC,,,Manual,,Gasoline,"204",DE,30999
Jaguar,F-Type,"12896",Automatic,"11/2019",Gasoline,"551",DE,78780
Volkswagen,Golf,"29430",Automatic,"09/2021",Gasoline,"300",BE,33950
BMW,X1,"10882",Automatic,"08/2022",Gasoline,"136",BE,38950
Ferrari,Portofino,"13700",Automatic,"01/2020",Gasoline,"600",DE,208000
Ford,Ranger,"1",Automatic,"12/2023",Diesel,,BE,54600
McLaren,P1,"1200",Automatic,"07/2015",Gasoline,"999",DE,2796500
Mercedes-Benz,A 200,"90390",Automatic,"09/2017",Gasoline,"156",DE,17490
Mercedes-Benz,CLA 200,"12164",Automatic,"03/2022",Gasoline,"163",DE,35889
Volvo,V60,"57453",Automatic,"02/2021",Diesel,"197",BE,29900
Mercedes-Benz,E 400,"49404",Automatic,"10/2020",Diesel,"330",DE,49850
BMW,"640","94815",Automatic,"08/2015",Diesel,"313",BE,33500
Mercedes-Benz,E 400,"66000",Automatic,"10/2018",Diesel,"340",DE,37970
BMW,M3,"33499",Automatic,"04/2018",Gasoline,"461",BE,84900
Porsche,"992","3946",Automatic,"03/2022",Gasoline,"510",DE,211700
Mercedes-Benz,CLS 450,"50000",Automatic,"04/2019",Gasoline,"367",DE,49779
Mercedes-Benz,GLC 63 AMG,"36854",Automatic,"08/2020",Gasoline,"476",DE,75899
Audi,Q5,"91200",Automatic,"04/2017",Diesel,"190",DE,28900
BMW,"420","0",Automatic,,Gasoline,"184",DE,52990
Volkswagen,Tiguan,"28295",Automatic,"04/2021",Gasoline,"150",BE,35950
Mercedes-Benz,C 43 AMG,"110000",Automatic,"08/2019",Gasoline,"390",BE,47900
Mercedes-Benz,A 45 AMG,"19316",Automatic,"05/2021",Gasoline,"387",DE,51899
Mercedes-Benz,GLC 200,"50000",Automatic,"10/2020",Gasoline,"197",BE,48900
Mercedes-Benz,A 200,"91900",Automatic,"04/2019",Gasoline,"163",BE,29500
Volvo,V60,"102739",Automatic,"12/2019",Diesel,"150",BE,22800
Volvo,XC60,"106459",Automatic,"09/2015",Diesel,"150",BE,17999
Ford,Focus,"66151",Manual,"02/2018",Gasoline,"349",BE,34450
Ford,Mustang,"5980",Automatic,"05/2022",Gasoline,"771",BE,135000
Ford,Ranger,"0",Automatic,,Gasoline,"288",BE,68746
Ford,Fiesta,"66308",Manual,"12/2019",Gasoline,"200",BE,19950
Ford,Fiesta,"11900",Manual,"02/2023",Gasoline,"200",BE,26450
Ford,Mustang,"0",Automatic,,Gasoline,"460",BE,70500
Ford,Focus,"56900",Manual,"06/2017",Gasoline,"349",BE,35550
Ford,Fiesta,"94998",Manual,"11/2015",Gasoline,"182",BE,12950
Ford,Focus,"0",Manual,,Gasoline,"125",BE,25640
Ford,Mustang,"18519",Manual,"10/2017",Gasoline,"317",BE,33950
Ford,Focus,"46599",Manual,"07/2016",Gasoline,"250",BE,21450
Corvette,C8,"0",Automatic,,Gasoline,"481",BE,124950
Ford,Fiesta,"34731",Manual,"09/2014",Gasoline,"182",BE,15950
Ford,Fiesta,"0",Manual,,Gasoline,"200",BE,27190
Ford,Puma,"0",Manual,,Gasoline,"200",BE,34530
Ford,Focus,"0",Manual,,Gasoline,"125",BE,25640
Ford,Mustang,"55382",Manual,"01/2018",Gasoline,"317",BE,33450
Ford,Mustang,"7225",Manual,"07/2020",Gasoline,"291",BE,44950
Ford,Kuga,"10",Automatic,,Electric,"224",BE,43138
Ford,Mustang,"5980",Automatic,"05/2022",Gasoline,"771",BE,135000
Ford,Focus,"0",Manual,,Gasoline,"125",BE,26590
Ford,Fiesta,"17828",Manual,"02/2020",Gasoline,"200",BE,21450
Ford,Fiesta,"10763",Manual,"04/2019",Gasoline,"200",BE,23450
Ford,Puma,"7290",Manual,"12/2020",Gasoline,"200",BE,29950
Ford,Bronco,"290",Automatic,,Gasoline,"275",BE,96800
Ford,Puma,"10192",Manual,"11/2021",Gasoline,"200",BE,29950
Ford,Puma,"19483",Manual,"11/2021",Gasoline,"200",BE,30950
Ford,Mustang Mach-E,"20",Automatic,,Electric,"487",BE,84950
Ford,Focus,"0",Automatic,,Gasoline,"125",BE,28809
Ford,Tourneo Connect,"0",Automatic,,Gasoline,"114",BE,32680
Ford,Kuga,"0",Manual,,Gasoline,"150",BE,35940
Ford,Puma,"77569",Manual,"05/2020",Gasoline,"125",BE,18950
Ford,Fiesta,"0",Automatic,,Gasoline,"125",BE,25650
Ford,Focus,"0",Automatic,,Gasoline,"125",BE,27780
Ford,Fiesta,"0",Automatic,,Gasoline,"125",BE,23850
Ford,Focus,"10",Manual,,Gasoline,"125",BE,28650
Ford,Fiesta,"0",Manual,,Gasoline,"101",BE,19330
Ford,Focus,"55343",Manual,"01/2017",Gasoline,"349",BE,33450
Hyundai,iX35,"83791",Manual,"04/2011",Gasoline,"135",BE,9450
Ford,Ranger,"0",Automatic,,Gasoline,"288",BE,68746
Ford,Transit Custom,"0",Automatic,,Diesel,"170",BE,54890
Ford,Transit,"0",Manual,,Diesel,"131",BE,45375
Ford,E-Transit,"0",Automatic,,Electric,"269",BE,68534
Ford,E-Transit,"0",Automatic,,Electric,"184",BE,64750
Mercedes-Benz,G 63 AMG,"1500",Automatic,"07/2023",Gasoline,"585",DE,306630
Mercedes-Benz,E 63 AMG,"62200",Automatic,"03/2020",Gasoline,"612",DE,83630
Mercedes-Benz,S 580,"58600",Automatic,"09/2021",Gasoline,"503",DE,111630
Mercedes-Benz,CLA 200,"5000",Automatic,"10/2022",Gasoline,"163",DE,43980
Mercedes-Benz,C 300,"46041",Automatic,"12/2020",Diesel,"245",DE,37370
Mercedes-Benz,A 250,"9500",Automatic,"11/2022",Gasoline,"224",DE,39670
Mercedes-Benz,E 53 AMG,"7641",Automatic,"04/2022",Gasoline,"435",DE,83530
Mercedes-Benz,C 400,"41590",Automatic,"02/2021",Gasoline,"333",DE,48870
Mercedes-Benz,GLC 200,"4500",Automatic,"05/2023",Gasoline,"204",DE,59470
Mercedes-Benz,A 35 AMG,"9300",Automatic,"01/2021",Gasoline,"306",DE,39380
Mercedes-Benz,C 180,"35000",Automatic,"10/2021",Gasoline,"170",DE,36570
Mercedes-Benz,A 45 AMG,"38625",Automatic,"07/2021",Gasoline,"387",DE,49760
Mercedes-Benz,SL 43 AMG,"9500",Automatic,"09/2022",Gasoline,"381",DE,109390
Mercedes-Benz,CLA 45 AMG,"3000",Automatic,"05/2023",Gasoline,"421",DE,67870
Mercedes-Benz,C 180,"4500",Automatic,"05/2023",Gasoline,"170",DE,49470
Mercedes-Benz,GLC 300,"30000",Automatic,"06/2020",Electric,"211",DE,46870
Mercedes-Benz,C 300,"43465",Automatic,"05/2020",Diesel,"245",DE,36770
Mercedes-Benz,C 300,"4500",Automatic,"09/2023",Gasoline,"258",DE,57870
Mercedes-Benz,S 400,"5000",Automatic,"04/2023",Diesel,"330",DE,124670
Mercedes-Benz,E 63 AMG,"62200",Automatic,"03/2020",Gasoline,"612",DE,83630
Mercedes-Benz,GLE 450,"5000",Automatic,"10/2023",Diesel,"367",DE,114630
Mercedes-Benz,GLC 63 AMG,"8950",Automatic,"01/2021",Gasoline,"510",DE,84630
Mercedes-Benz,GLS 450,"3500",Automatic,"09/2023",Diesel,"367",DE,137570
Mercedes-Benz,CLS 400,"4500",Automatic,"06/2023",Diesel,"340",DE,82870
Mercedes-Benz,A 180,"28500",Automatic,"09/2019",Gasoline,"136",DE,28370
Mercedes-Benz,C 300,"5000",Automatic,"08/2023",Diesel,"265",DE,63470
Mercedes-Benz,E 220,"56450",Automatic,"04/2021",Diesel,"194",DE,37840
Mercedes-Benz,GLE 450,"4500",Automatic,"10/2023",Diesel,"367",DE,122630
Mercedes-Benz,GLC 200,"6000",Automatic,"01/2023",Gasoline,"204",DE,55670
Mercedes-Benz,AMG GT,"3000",Automatic,"05/2023",Gasoline,"367",DE,109430
Mercedes-Benz,GLC 200,"7500",Automatic,"01/2023",Gasoline,"204",DE,63670
Mercedes-Benz,A 180,"5000",Automatic,"01/2023",Gasoline,"136",DE,33770
Mercedes-Benz,GLA 250,"47900",Automatic,"08/2021",Electric,"160",DE,35370
Mercedes-Benz,GLE 400,"6148",Automatic,"10/2022",Diesel,"330",DE,89870
Mercedes-Benz,GLE 400,"7900",Automatic,"01/2023",Diesel,"330",DE,96630
Mercedes-Benz,EQC 400,"10000",Automatic,"10/2022",Electric,"408",DE,59630
Mercedes-Benz,GLC 400,"20000",Automatic,"01/2023",Electric,"252",DE,79470
Mercedes-Benz,AMG GT,"3000",Automatic,"01/2023",Gasoline,"639",DE,162630
smart,forFour,"30800",Manual,"05/2019",Gasoline,"90",DE,12670
Mercedes-Benz,S 580,"58600",Automatic,"09/2021",Gasoline,"503",DE,111630
Mercedes-Benz,GLE 350,"42620",Automatic,"03/2020",Diesel,"272",DE,69900
Mercedes-Benz,C 220,"119545",Automatic,"09/2019",Diesel,"194",DE,29490
Mercedes-Benz,B 250,"35420",Automatic,"10/2020",Gasoline,"224",DE,29670
Mercedes-Benz,C 43 AMG,"17580",Automatic,"10/2020",Gasoline,"390",DE,54790
Mercedes-Benz,C 63 AMG,"3000",Automatic,"04/2023",Gasoline,"510",DE,93630
Mercedes-Benz,A 35 AMG,"19870",Automatic,"03/2021",Gasoline,"306",DE,48670
Mercedes-Benz,A 35 AMG,"22400",Automatic,"04/2021",Gasoline,"306",DE,43570
Mercedes-Benz,,"27555",Automatic,"07/2022",Diesel,"116",DE,28370
Mercedes-Benz,E 63 AMG,"5000",Automatic,"05/2023",Gasoline,"612",DE,123630
Mercedes-Benz,C 300,"42935",Automatic,"07/2021",Gasoline,"258",DE,42430
Mercedes-Benz,E 300,"71645",Automatic,"01/2018",Gasoline,"245",DE,39370
Mercedes-Benz,EQA 350,"3000",Automatic,"03/2023",Electric,"292",DE,58770
Mercedes-Benz,E 200,"36145",Automatic,"04/2021",Gasoline,"197",DE,41870
Mercedes-Benz,C 300,"8000",Automatic,"05/2023",Diesel,"265",DE,59570
Mercedes-Benz,E 300,"45440",Automatic,"06/2021",Diesel,"265",DE,45830
Mercedes-Benz,E 63 AMG,"3360",Automatic,"08/2022",Gasoline,"612",DE,116630
Mercedes-Benz,A 35 AMG,"6385",Automatic,"04/2021",Gasoline,"306",DE,45470
Mercedes-Benz,E 400,"54350",Automatic,"10/2020",Diesel,"330",DE,51570
Mercedes-Benz,A 220,"10000",Automatic,"06/2022",Diesel,"190",DE,40770
Mercedes-Benz,CLA 200,"5000",Automatic,"10/2022",Gasoline,"163",DE,43980
Mercedes-Benz,GLC 63 AMG,"64200",Automatic,"06/2020",Gasoline,"476",DE,69670
Mercedes-Benz,SL 63 AMG,"3000",Automatic,"01/2023",Gasoline,"585",DE,173630
Mercedes-Benz,C 400,"3000",Automatic,"04/2022",Gasoline,"333",DE,56860
Mercedes-Benz,E 400,"130975",Automatic,"04/2019",Diesel,"340",DE,33670
Mercedes-Benz,EQA 250,"5000",Automatic,"01/2023",Electric,"190",DE,48440
Mercedes-Benz,GLC 250,"136550",Automatic,"04/2019",Gasoline,"211",DE,27670
Mercedes-Benz,CLA 250,"53261",Automatic,"03/2021",Gasoline,"224",DE,37350
Mercedes-Benz,EQC 400,"15350",Automatic,"07/2021",Electric,"408",DE,59860
Mercedes-Benz,C 400,"62155",Automatic,"05/2021",Gasoline,"333",DE,47660
Mercedes-Benz,C 300,"38050",Automatic,"04/2021",Electric,"211",DE,37770
Mercedes-Benz,E 450,"43385",Automatic,"04/2022",Gasoline,"367",DE,52630
Mercedes-Benz,A 45 AMG,"3700",Automatic,"10/2022",Gasoline,"421",DE,62670
Mercedes-Benz,EQC 400,"34210",Automatic,"02/2020",Electric,"408",DE,45660
Mercedes-Benz,GLC 300,"35800",Automatic,"10/2019",Diesel,"245",DE,43590
Mercedes-Benz,E 300,"64710",Automatic,"08/2020",Electric,"194",DE,40670
Mercedes-Benz,A 180,"5000",Automatic,"01/2023",Gasoline,"136",DE,39470
Mercedes-Benz,EQS,"8000",Automatic,"07/2022",Electric,"658",DE,129630
Mercedes-Benz,CLA 35 AMG,"3200",Automatic,"07/2022",Gasoline,"306",DE,52470
Mercedes-Benz,A 180,"33670",Manual,"05/2019",Gasoline,"136",DE,24360
Mercedes-Benz,C 300,"46041",Automatic,"12/2020",Diesel,"245",DE,37370
Mercedes-Benz,E 450,"45960",Automatic,"03/2022",Gasoline,"367",DE,53670
Mercedes-Benz,GLC 200,"8500",Automatic,"01/2023",Gasoline,"204",DE,58770
Mercedes-Benz,SL 63 AMG,"3000",Automatic,"01/2023",Gasoline,"585",DE,175670
Mercedes-Benz,A 200,"9400",Automatic,"04/2022",Gasoline,"163",DE,34580
Mercedes-Benz,C 63 AMG,"3000",Automatic,"04/2023",Gasoline,"510",DE,109630
Mercedes-Benz,C 220,"6000",Automatic,"03/2023",Diesel,"200",DE,54870
Mercedes-Benz,E 220,"40895",Automatic,"02/2021",Diesel,"194",DE,38870
Mercedes-Benz,GLC 300,"6500",Automatic,"01/2023",Gasoline,"258",DE,74560
Mercedes-Benz,GLC 300,"5000",Automatic,"10/2023",Gasoline,"258",DE,73670
Mercedes-Benz,E 220,"33163",Automatic,"11/2021",Diesel,"194",DE,44870
Mercedes-Benz,C 220,"9500",Automatic,"07/2022",Diesel,"200",DE,47570
Mercedes-Benz,CLA 200,"6500",Automatic,"08/2022",Gasoline,"163",DE,39570
Mercedes-Benz,E 300,"54250",Automatic,"05/2019",Electric,"194",DE,33670
Mercedes-Benz,C 300,"5000",Automatic,"09/2022",Electric,"204",DE,49570
Mercedes-Benz,E 63 AMG,"3300",Automatic,"03/2023",Gasoline,"612",DE,119630
Mercedes-Benz,C 220,"8500",Automatic,"07/2023",Diesel,"200",DE,59870
Mercedes-Benz,SL 63 AMG,"3000",Automatic,"06/2023",Gasoline,"585",DE,176630
Mercedes-Benz,C 180,"12500",Automatic,"05/2022",Gasoline,"170",DE,44370
Mercedes-Benz,B 180,"5500",Automatic,"01/2023",Gasoline,"136",DE,40670
Mercedes-Benz,A 250,"9500",Automatic,"11/2022",Gasoline,"224",DE,39670
Mercedes-Benz,SLC 180,"59765",Automatic,"03/2019",Gasoline,"156",DE,32590
Mercedes-Benz,C 300,"4500",Automatic,"11/2022",Diesel,"245",DE,49670
Mercedes-Benz,A 200,"12500",Automatic,"05/2022",Gasoline,"163",DE,34370
Mercedes-Benz,E 53 AMG,"22310",Automatic,"03/2021",Gasoline,"435",DE,66670
Mercedes-Benz,C 220,"29300",Automatic,"03/2022",Diesel,"200",DE,50870
Mercedes-Benz,E 300,"5800",Automatic,"11/2022",Diesel,"265",DE,64870
Mercedes-Benz,A 180,"18900",Automatic,"03/2022",Gasoline,"136",DE,27670
Mercedes-Benz,AMG GT,"3000",Automatic,"06/2023",Gasoline,"435",DE,124630
Mercedes-Benz,C 63 AMG,"35295",Automatic,"08/2022",Gasoline,"476",DE,79630
Mercedes-Benz,C 400,"4700",Automatic,"11/2022",Gasoline,"333",DE,65880
Mercedes-Benz,C 300,"4800",Automatic,"05/2023",Gasoline,"258",DE,59870
Mercedes-Benz,GLC 300,"5000",Automatic,"10/2023",Gasoline,"258",DE,73770
Mercedes-Benz,EQC 400,"8000",Automatic,"08/2022",Electric,"408",DE,59630
Mercedes-Benz,C 300,"4500",Automatic,"03/2023",Gasoline,"258",DE,58870
Mercedes-Benz,B 180,"6500",Automatic,"12/2022",Gasoline,"136",DE,33870
Mercedes-Benz,C 300,"68990",Automatic,"11/2020",Electric,"211",DE,28670
Mercedes-Benz,GLC 200,"5000",Automatic,"01/2023",Gasoline,"204",DE,61870
Mercedes-Benz,CLA 250,"8522",Automatic,"09/2022",Gasoline,"224",DE,49890
Mercedes-Benz,GLA 250,"61460",Automatic,"06/2021",Gasoline,"224",DE,41670
Mercedes-Benz,E 53 AMG,"7641",Automatic,"04/2022",Gasoline,"435",DE,83530
Mercedes-Benz,,"12500",Automatic,"09/2022",Electric,"292",DE,65670
Mercedes-Benz,A 35 AMG,"3000",Automatic,"10/2022",Gasoline,"306",DE,45670
Mercedes-Benz,GLE 400,"6100",Automatic,"01/2023",Diesel,"330",DE,88870
Mercedes-Benz,CLA 200,"6000",Automatic,"06/2022",Gasoline,"163",DE,37670
Mercedes-Benz,GLC 220,"11000",Automatic,"02/2023",Diesel,"197",DE,56870
Mercedes-Benz,A 180,"7000",Automatic,"01/2023",Gasoline,"136",DE,35670
Mercedes-Benz,A 35 AMG,"4000",Automatic,"10/2022",Gasoline,"306",DE,46870
Mercedes-Benz,E 63 AMG,"87900",Automatic,"09/2018",Gasoline,"612",DE,68630
Mercedes-Benz,EQV 300,"13500",Automatic,"07/2022",Electric,"204",DE,62870
Mercedes-Benz,C 63 AMG,"3000",Automatic,"03/2023",Gasoline,"510",DE,97630
Mercedes-Benz,A 180,"9000",Automatic,"01/2023",Gasoline,"136",DE,38670
Mercedes-Benz,EQV 300,"3000",Automatic,"10/2023",Electric,"204",DE,83670
Mercedes-Benz,C 63 AMG,"3000",Automatic,"04/2023",Gasoline,"510",DE,96630
Mercedes-Benz,C 300,"7500",Automatic,"09/2022",Electric,"204",DE,61870
Mercedes-Benz,A 180,"5000",Automatic,"01/2023",Gasoline,"136",DE,37630
smart,forTwo,"3000",Automatic,"11/2022",Electric,"82",DE,23870
smart,forTwo,"3000",Automatic,"12/2022",Electric,"82",DE,24860
smart,forTwo,"8875",Automatic,"09/2021",Electric,"82",DE,19870
smart,forTwo,"3000",Automatic,"02/2023",Electric,"82",DE,23600
Mercedes-Benz,C 400,"41590",Automatic,"02/2021",Gasoline,"333",DE,48870
Mercedes-Benz,,"9500",Automatic,"07/2019",Electric,"116",DE,33201
Mercedes-Benz,,"14500",Automatic,"06/2021",Electric,"116",DE,46870
Mercedes-Benz,,"11500",Automatic,"06/2021",Electric,"116",DE,32900
Mercedes-Benz,,"4500",Manual,"04/2023",Diesel,"170",DE,59900
Mercedes-Benz,,"6000",Manual,"07/2023",Diesel,"114",DE,46500
Lexus,IS 300,"22000",Automatic,"01/2018",Gasoline,"181",BE,24900
BMW,"620","128000",Automatic,"06/2019",Diesel,"190",BE,33490
Porsche,Macan,"115000",Automatic,"10/2019",Gasoline,"245",BE,49900
Volkswagen,Jetta,"22000",Automatic,"01/2013",Gasoline,"122",BE,13490
Audi,A6,"94000",Automatic,"01/2020",Diesel,"163",BE,33490
Hyundai,iX20,"15000",Automatic,"04/2012",Gasoline,"125",BE,11490
Kia,ProCeed / pro_cee'd,"75000",Manual,"11/2020",Gasoline,"120",BE,18490
Peugeot,"5008","95000",Automatic,"08/2018",Diesel,"116",BE,21490
Alfa-Romeo,Stelvio,"150000",Automatic,"06/2018",Diesel,"150",BE,20900
Dacia,Duster,"125000",Manual,"11/2017",Gasoline,"125",BE,9900
BMW,X1,"125000",Manual,"04/2016",Diesel,"116",BE,15900
Dacia,Sandero,"107000",Manual,"02/2013",Diesel,"90",BE,6900
Toyota,Yaris,"108000",Manual,"05/2018",Diesel,"90",BE,10490
Mercedes-Benz,CLA 180,"100000",Manual,"05/2017",Gasoline,"122",BE,17490
Hyundai,i10,"25000",Manual,"07/2014",Gasoline,"67",BE,8490
BMW,"218","80000",Automatic,"01/2021",Gasoline,"140",BE,27490
Peugeot,"208","74000",Automatic,"10/2013",Diesel,"68",BE,9900
Citroen,C5 Aircross,"50000",Manual,"01/2020",Gasoline,"131",BE,19900
Renault,Clio,"122000",Manual,"05/2016",Gasoline,"90",BE,9490
BMW,"620","128000",Automatic,"06/2019",Diesel,"190",BE,33490
Volkswagen,Golf,"60000",Manual,"10/2017",Gasoline,"86",BE,15490
Toyota,Yaris,"75000",Automatic,"04/2017",Gasoline,"73",BE,14490
SEAT,Ibiza,"50000",Manual,"09/2019",Gasoline,"80",BE,12900
Opel,Corsa,"8000",Automatic,"06/2018",Gasoline,"90",BE,14490
Toyota,Aygo,"60000",Manual,"01/2020",Gasoline,"72",BE,11490
BMW,"116","135000",Manual,"01/2016",Diesel,"95",BE,11900
BMW,"114","135000",Manual,"01/2016",Diesel,"95",BE,11900
Mercedes-Benz,A 180,"68000",Automatic,"02/2019",Diesel,"116",BE,29900
BMW,X2,"50000",Automatic,"02/2019",Gasoline,"136",BE,25900
Peugeot,Partner,"125000",Manual,"06/2013",Diesel,"92",BE,8900
Citroen,Berlingo,"125000",Manual,"06/2013",Diesel,"92",BE,8900
BMW,X2 M,"50000",Automatic,"02/2019",Gasoline,"136",BE,25900
BMW,"420","100000",Automatic,"01/2015",Diesel,"163",BE,23490
Peugeot,Rifter,"70000",Automatic,"01/2019",Diesel,"131",BE,23490
Mercedes-Benz,C 200,"90000",Automatic,"05/2020",Diesel,"160",BE,29900
Nissan,Pixo,"70000",Automatic,"10/2009",Gasoline,"68",BE,6490
Citroen,Grand C4 SpaceTourer,"66000",Automatic,"01/2020",Diesel,"131",BE,19900
Opel,Corsa,"120000",Manual,"01/2016",Diesel,"75",BE,8490
Mercedes-Benz,A 180,"80000",Manual,"07/2018",Diesel,"109",BE,19490
Porsche,Macan,"115000",Automatic,"10/2019",Gasoline,"245",BE,49900
Mercedes-Benz,Vito,"65000",Automatic,"03/2020",Diesel,"190",BE,44900
Mercedes-Benz,A 180,"100000",Manual,"10/2019",Diesel,"95",BE,18490
Renault,Kadjar,"99000",Manual,"06/2018",Diesel,"110",BE,14490
Nissan,Navara,"100000",Automatic,"03/2017",Diesel,"190",BE,27490
Suzuki,Alto,"70000",Automatic,"10/2009",Gasoline,"68",BE,6490
Mercedes-Benz,C 200,"100000",Automatic,"01/2019",Diesel,"150",BE,27490
Land-Rover,Range Rover,"98000",Automatic,"01/2020",Diesel,"275",BE,69900
Citroen,C4 SpaceTourer,"66000",Automatic,"01/2020",Diesel,"131",BE,19900
Mercedes-Benz,GLC 220,"90000",Automatic,"10/2016",Diesel,"163",BE,33490
Mercedes-Benz,A 160,"100000",Manual,"10/2019",Diesel,"95",BE,18490
Citroen,Grand C4 Picasso,"66000",Automatic,"01/2020",Diesel,"131",BE,19900
Toyota,Yaris,"20000",Automatic,"01/2020",Gasoline,"111",BE,16490
Volkswagen,up!,"15000",Manual,"10/2018",Gasoline,"60",BE,9900
Peugeot,"108","78000",Manual,"01/2015",Gasoline,"82",BE,7490
Citroen,C1,"78000",Manual,"01/2015",Gasoline,"82",BE,7490
Skoda,Citigo,"15000",Manual,"10/2018",Gasoline,"60",BE,9900
Toyota,Yaris,"50000",Automatic,"07/2012",Gasoline,"99",BE,11490
Peugeot,"3008","30000",Manual,"07/2019",Gasoline,"131",BE,23490
SEAT,Mii,"15000",Manual,"10/2018",Gasoline,"60",BE,9900
Volkswagen,Jetta,"22000",Automatic,"01/2013",Gasoline,"122",BE,13490
Dacia,Sandero,"54000",Manual,"10/2018",Gasoline,"90",BE,11900
Citroen,C1,"7000",Manual,"09/2019",Gasoline,"72",BE,11900
BMW,"318","140000",Automatic,"01/2015",Diesel,"143",BE,14490
Nissan,Navara,"100000",Automatic,"03/2017",Diesel,"190",BE,27490
Citroen,Berlingo,"98000",Manual,"01/2018",Diesel,"99",BE,11900
Mercedes-Benz,Vito,"65000",Automatic,"03/2020",Diesel,"190",BE,44900
Peugeot,Partner,"98000",Manual,"01/2018",Diesel,"99",BE,11900
Land-Rover,Range Rover,"98000",Automatic,"01/2020",Diesel,"275",BE,69900
Peugeot,Partner,"98000",Manual,"02/2021",Diesel,"76",BE,15490
Citroen,Berlingo,"98000",Manual,"02/2021",Diesel,"76",BE,15490
Audi,RS6,"40127",Automatic,"09/2021",Gasoline,"600",BE,112950
Audi,A4,"60469",Automatic,"10/2020",Gasoline,"150",BE,26950
Toyota,Proace City,"17066",Automatic,"02/2021",Gasoline,"131",BE,25000
Toyota,Land Cruiser,"85563",Manual,"10/2018",Diesel,"177",BE,37500
Mercedes-Benz,GLA 180,"64721",Manual,"11/2014",Diesel,"109",BE,19500
Hyundai,i30,"51536",Automatic,"02/2016",Gasoline,"135",BE,15500
Toyota,Land Cruiser,"23606",Automatic,"11/2022",Diesel,"204",BE,57000
BMW,"116","46102",Automatic,"05/2021",Gasoline,"109",BE,29000
Kia,Sportage,"13014",Automatic,"05/2023",Gasoline,"150",BE,38950
BMW,X1,"42881",Automatic,"12/2019",Gasoline,"136",BE,30500
Mercedes-Benz,A 200,"31422",Automatic,"02/2019",Gasoline,"163",BE,32500
Fiat,Tipo,"46546",Manual,"06/2018",Gasoline,"95",BE,13800
Renault,Kadjar,"8591",Automatic,"09/2022",Gasoline,"140",BE,25450
Renault,Trafic,"37380",Manual,"06/2021",Diesel,"120",BE,31300
Opel,Grandland X,"48080",Manual,"03/2019",Gasoline,"131",BE,19900
Volkswagen,Taigo,"27121",Automatic,"02/2022",Gasoline,"110",BE,26900
SEAT,Mii,"42298",Manual,"11/2013",Gasoline,"60",BE,7800
Honda,Jazz,"29675",Manual,"11/2012",Gasoline,"90",BE,10950
Suzuki,Swift,"50047",Manual,"05/2008",Gasoline,"92",BE,6400
Audi,A4,"60469",Automatic,"10/2020",Gasoline,"150",BE,26950
Jeep,Renegade,"26434",Manual,"05/2022",Gasoline,"120",BE,22500
Nissan,Pulsar,"43152",Manual,"01/2018",Gasoline,"116",BE,15500
Renault,Trafic,"49956",Manual,"01/2020",Diesel,"95",BE,29950
SEAT,Tarraco,"62298",Manual,"03/2019",Diesel,"150",BE,26950
Hyundai,i30,"89226",Manual,"04/2018",Gasoline,"99",BE,13400
